sampletype;samplename;compiler;function;LOC;ABC;A;B;C;Cyclomatic_Complexity;Halstead_Volume;Halstead_Level;Halstead_Difficulty;Halstead_Effort;Halstead_Time;MIwoc;Single_MI;Myers_Interval;Information_Flow
compiled;md5hash_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;711;224.10265504897527;223;18;13;451;58444.78397045347;0.011479986470508075;184.99999999999997;5091015.056559283;282834.16980884905;-96.18444953;-29.4298779;13;0
compiled;mergesort-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;705;272.5692572540051;47;263;54;279;239840.01482863002;0.008043715;630.5;29817071.150546677;1656503.9528081487;-63.82898676;-47.10591645;54;0
compiled;mergesort_file-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;781;298.13755214665593;51;286;67;316;329745.36303033825;0.007456666;721;44221551.83757306;2456752.88;-75.65291267;-51.04722826;67;0
compiled;mergesort_file_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;685;214.15415008820165;213;18;13;431;60305.19100307636;0.011893316231086595;188;5070511.019075692;281695.0566153162;-91.1438872;-29.38952163;13;0
compiled;mergesort_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;680;214.15415008820165;213;18;13;431;55293.73688762796;0.011926754238426573;178.00000000000003;4636109.353999948;257561.6307777749;-90.57406094;-28.49386071;13;0
compiled;mirror-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;563;245.10609947530887;27;242;28;253;129441.07708648642;0.009534857;471.50000000000006;13575565.365084099;754198.0758380055;-50.99823145;-39.2378207;28;0
compiled;mirror_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;674;213.15956464583053;212;18;13;429;52164.87051458037;0.011987297607348115;171.5;4351678.937;241759.9409682339;-89.66758355;-27.86072291;13;0
compiled;naivemodularinverse-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;516;236.48044316602588;13;235;23;243;98617.51511416622;0.010080817498725839;419.49999999999994;9782690.255689178;543482.7919827321;-45.87175125;-35.96125081;23;0
compiled;naivemodularinverse_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;673;213.15956464583053;212;18;13;429;51206.941111046515;0.011990881362419745;169.5;4270490.180274206;237249.45445967812;-89.54715227;-27.67239175;13;0
compiled;octal2decimal-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;530;236.53118187672425;19;235;19;245;105547.60062540455;0.009920974;433.5;10638834.19696431;591046.3443;-47.11857757;-36.80021468;19;0
compiled;octal2decimal_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;677;214.15415008820165;213;18;13;431;52370.04208002611;0.011940334639248809;172;4385977.752070843;243665.4306706024;-90.21994257;-27.93923135;13;0
compiled;octal2hex-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;588;246.41428530018302;28;244;20;261;141741.6669527032;0.009280775;492.5;15272610.973197142;848478.3873998412;-54.01413601;-40.4157165;20;0
compiled;octal2hex_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;685;215.14878572745886;214;18;13;433;57496.55862744746;0.011869522257334444;182.5;4844049.944126356;269113.8857847976;-91.35588313;-28.93261694;13;0
compiled;palindromenumber-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;523;236.5375234502974;14;235;23;245;106637.92114042534;0.010024336692277203;431.5;10637902.97692013;590994.6098288961;-46.95663091;-36.79933934;23;0
compiled;palindromenumber_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;673;213.15956464583053;212;18;13;429;51206.941111046515;0.011990881362419745;169.5;4270490.180274206;237249.45445967812;-89.54715227;-27.67239175;13;0
compiled;pjwhash-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;510;236.32604596192948;15;235;20;243;93810.53942;0.010103303;415;9285135.320084862;515840.8511158257;-45.4224227;-35.43925327;20;0
compiled;pjwhash_file-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;583;255.1450567814317;19;253;27;275;155416.07453078983;0.009478412;498;16396846.967245555;910935.9426;-57.57471041;-41.12599616;27;0
compiled;pjwhash_file_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;683;213.15956464583053;212;18;13;429;61098.15137763693;0.011929926819845518;189.5;5121418.789929182;284523.2661071768;-90.70444855;-29.48942066;13;0
compiled;pjwhash_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;673;213.15956464583053;212;18;13;429;51206.941111046515;0.011990881362419745;169.5;4270490.180274206;237249.45445967812;-89.54715227;-27.67239175;13;0
compiled;quicksort-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;604;253.04149857286254;21;250;33;265;169067.60825191793;0.009289293;516.5;18200266.57568095;1011125.9208711638;-56.28578261;-42.16946799;33;0
compiled;quicksort_file-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;681;277.9748190034486;25;273;46;302;250094.43421783386;0.008492298;609;29449560.062965617;1636086.6701647565;-68.77559744;-46.9818953;46;0
compiled;quicksort_file_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;688;215.14878572745886;214;18;13;433;60532.54327830002;0.011848646498763266;188.5;5108815.026646147;283823.05703589704;-91.69424848;-29.46478042;13;0
compiled;quicksort_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;682;215.14878572745886;214;18;13;433;54522.957222845296;0.011885743225921416;176.5;4587256.866187139;254847.6036770633;-91.00864151;-28.38792771;13;0
compiled;radixsort-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;667;265.2413994835648;40;257;52;271;238127.2481454664;0.008588281;595;27726999.25858653;1540388.8476992517;-61.05411317;-46.37917199;52;0
compiled;radixsort_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;680;214.15415008820165;213;18;13;431;55293.73688762796;0.011926754238426573;178.00000000000003;4636109.353999948;257561.6307777749;-90.57406094;-28.49386071;13;0
compiled;reversenumber-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;508;233.19734132275178;14;232;19;240;98601.57272901334;0.010239994788308992;417;9629064.737570649;534948.0409761472;-44.9277804;-35.80296659;19;0
compiled;reversenumber_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;673;213.15956464583053;212;18;13;429;51206.941111046515;0.011990881362419745;169.5;4270490.180274206;237249.45445967812;-89.54715227;-27.67239175;13;0
compiled;reversestring-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;541;239.88330496305906;18;238;24;249;120344.90663599825;0.009782074;459;12302596.430887938;683477.5794937743;-49.05360135;-38.2532089;24;0
compiled;reversestring_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;674;213.15956464583053;212;18;13;429;52164.87051458037;0.011987297607348115;171.5;4351678.937;241759.9409682339;-89.66758355;-27.86072291;13;0
compiled;roots-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;536;239.93540797472974;21;238;22;248;107888.35865415548;0.009763159;439.5;11050558.149154458;613919.8971752477;-48.10500514;-37.17991496;22;0
compiled;roots_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;674;213.15956464583053;212;18;13;429;52164.87051458037;0.011987297607348115;171.5;4351678.937;241759.9409682339;-89.66758355;-27.86072291;13;0
compiled;rshash-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;504;233.0858211;12;232;19;240;90992.20298082626;0.010146371756690928;411.00000000000006;8967954.768740099;498219.7093744499;-44.38208686;-35.091682;19;0
compiled;rshash_file-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;577;251.85710234178427;16;250;26;272;151868.5473;0.009525541;494.00000000000006;15943298.473382138;885738.8040767855;-56.59705186;-40.8454914;26;0
compiled;rshash_file_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;683;213.15956464583053;212;18;13;429;61098.15137763693;0.011929926819845518;189.5;5121418.789929182;284523.2661071768;-90.70444855;-29.48942066;13;0
compiled;rshash_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;673;213.15956464583053;212;18;13;429;51206.941111046515;0.011990881362419745;169.5;4270490.180274206;237249.45445967812;-89.54715227;-27.67239175;13;0
compiled;russianpeasantmultiplication-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;516;234.49093799121533;16;233;21;242;99709.22192354813;0.010001560673640475;427;9969366.299635205;553853.6833;-45.69899953;-36.15027579;21;0
compiled;russianpeasantmultiplication_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;673;213.15956464583053;212;18;13;429;51206.941111046515;0.011990881362419745;169.5;4270490.180274206;237249.45445967812;-89.54715227;-27.67239175;13;0
compiled;sdbmhash-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;502;233.03647783126144;11;232;19;240;88750.565;0.010127286159399234;408.99999999999994;8763509.157537246;486861.6198631803;-44.18796432;-34.86106971;19;0
compiled;sdbmhash_file-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;575;251.79555198613022;15;250;26;272;149125.07072002775;0.009523814;491.99999999999994;15658124.707564333;869895.8170869075;-56.44600596;-40.66500491;26;0
compiled;sdbmhash_file_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;683;213.15956464583053;212;18;13;429;61098.15137763693;0.011929926819845518;189.5;5121418.789929182;284523.2661071768;-90.70444855;-29.48942066;13;0
compiled;sdbmhash_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;673;213.15956464583053;212;18;13;429;51206.941111046515;0.011990881362419745;169.5;4270490.180274206;237249.45445967812;-89.54715227;-27.67239175;13;0
compiled;selectionsort-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;569;246.02845363900494;16;243;35;255;147690.25605626867;0.009616338;487.5;15358263.316130465;853236.8509;-52.31580001;-40.47164214;35;0
compiled;selectionsort_file-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;645;271.0350530835449;20;266;48;292;222207.73684954614;0.008806366;578;25232625.977021772;1401812.5542789875;-64.9809686;-45.43648397;48;0
compiled;selectionsort_file_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;685;214.15415008820165;213;18;13;431;60305.19100307636;0.011893316231086595;188;5070511.019075692;281695.0566153162;-91.1438872;-29.38952163;13;0
compiled;selectionsort_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;679;214.15415008820165;213;18;13;431;54312.24047995507;0.011931856681696088;176;4551868.324338161;252881.5735743423;-90.45708777;-28.31048327;13;0
compiled;squarearray-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;568;244.0102456865285;26;241;28;253;140864.1426221143;0.009589694;479.99999999999994;14689118.086107291;816062.1158948495;-51.58123311;-40.02617511;28;0
compiled;squarearray_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;676;213.15956464583053;212;18;13;429;54101.52373706485;0.011978329346473872;175.5;4516616.814597022;250923.1563665012;-89.90513951;-28.23273779;13;0
compiled;squareroot-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;520;234.03845837810502;14;233;17;241;109228.90530135842;0.00993166;443.5;10998050.913903646;611002.8285502025;-46.06827199;-37.13228625;17;0
compiled;squareroot_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;676;214.15415008820165;213;18;13;431;51409.34008777002;0.011943673;170;4304315.712955533;239128.6507197518;-90.09971861;-27.75128732;13;0
compiled;volumecone-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;502;229.9173764638071;14;229;15;237;88434.48988456005;0.010025818335223577;413.5;8820675.472830413;490037.52626835625;-43.47941205;-34.92609009;15;0
compiled;volumecone_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;673;213.15956464583053;212;18;13;429;51206.941111046515;0.011990881362419745;169.5;4270490.180274206;237249.45445967812;-89.54715227;-27.67239175;13;0
compiled;volumecylinder-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;501;229.85865221914096;13;229;15;237;87118.20338867673;0.010037907;411.00000000000006;8678921.576593246;482162.3098107359;-43.36912874;-34.76407837;15;0
compiled;volumecylinder_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;673;213.15956464583053;212;18;13;429;51206.941111046515;0.011990881362419745;169.5;4270490.180274206;237249.45445967812;-89.54715227;-27.67239175;13;0
compiled;volumesphere-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;501;230.8007798946962;12;230;15;239;91060.82455170169;0.010138725658908946;413;8981486.196116384;498971.4553397991;-44.05929025;-35.10675927;15;0
compiled;volumesphere_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;674;213.15956464583053;212;18;13;429;52164.87051458037;0.011987297607348115;171.5;4351678.937;241759.9409682339;-89.66758355;-27.86072291;13;0
compiled;xorffhash-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;504;233.13944325231628;13;232;19;240;90141.01824309865;0.010140197979893349;411.5;8889473.205733871;493859.6225407706;-44.33321462;-35.00378349;19;0
compiled;xorffhash_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O1;all.csv;673;213.15956464583053;212;18;13;429;51206.941111046515;0.011990881362419745;169.5;4270490.180274206;237249.45445967812;-89.54715227;-27.67239175;13;0
compiled;addprime-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;529;236.90715480964266;18;235;24;244;105524.72676844607;0.010011273569585385;427.50000000000006;10540589.669733334;585588.3149851853;-46.85685562;-36.70744045;24;0
compiled;addprime_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;673;213.15956464583053;212;18;13;429;51206.941111046515;0.011990881362419745;169.5;4270490.180274206;237249.45445967812;-89.54715227;-27.67239175;13;0
compiled;adler32hash-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;522;234.2242515197775;26;232;19;240;104338.75194250801;0.009947336;429.5;10489115.190338524;582728.6216854736;-45.66228512;-36.65848629;19;0
compiled;adler32hash_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;673;213.15956464583053;212;18;13;429;51206.941111046515;0.011990881362419745;169.5;4270490.180274206;237249.45445967812;-89.54715227;-27.67239175;13;0
compiled;anagram-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;612;254.2636427018224;25;251;32;270;190607.15688781824;0.009044094;548;21075317.33;1170850.963;-58.27250603;-43.63613119;32;0
compiled;anagram_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;679;213.15956464583053;212;18;13;429;57058.48960933358;0.011960651;181.5;4770517.046289714;265028.7248;-90.25358947;-28.77965252;13;0
compiled;areacircle-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;500;229.05239575258759;16;228;15;235;86070.85799885065;0.010019320741656798;410.5;8590488.339294141;477249.35218300787;-42.81386726;-34.66166142;15;0
compiled;areacircle_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;673;213.15956464583053;212;18;13;429;51206.941111046515;0.011990881362419745;169.5;4270490.180274206;237249.45445967812;-89.54715227;-27.67239175;13;0
compiled;areasquare-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;499;230.91340368198638;14;230;15;239;83665.63728230764;0.010018930978938842;406.5;8350754.932;463930.8295365167;-43.55405361;-34.37862504;15;0
compiled;areasquare_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;673;213.15956464583053;212;18;13;429;51206.941111046515;0.011990881362419745;169.5;4270490.180274206;237249.45445967812;-89.54715227;-27.67239175;13;0
compiled;areatriangle-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;504;229.20078533896867;18;228;15;235;86852.72801852226;0.009929124;414.5;8747269.682901448;485959.4268278582;-42.98997529;-34.84252173;15;0
compiled;areatriangle_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;673;213.15956464583053;212;18;13;429;51206.941111046515;0.011990881362419745;169.5;4270490.180274206;237249.45445967812;-89.54715227;-27.67239175;13;0
compiled;armstrongnumber-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;536;239.75404063331237;28;237;23;247;107964.60484401707;0.00978503;440;11033650.765581062;612980.5980878368;-47.87867875;-37.16460322;23;0
compiled;armstrongnumber_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;673;213.15956464583053;212;18;13;429;51206.941111046515;0.011990881362419745;169.5;4270490.180274206;237249.45445967812;-89.54715227;-27.67239175;13;0
compiled;automorphic-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;546;240.21656895393374;24;238;22;249;116265.73547840299;0.00970866;450;11975467.286869973;665303.7381594429;-49.02332251;-37.98370722;22;0
compiled;automorphic_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;674;213.15956464583053;212;18;13;429;52164.87051458037;0.011987297607348115;171.5;4351678.937;241759.9409682339;-89.66758355;-27.86072291;13;0
compiled;averagesum-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;511;232.2649349342255;19;231;15;241;98108.05193645466;0.010164791;418.49999999999994;9651753.093;536208.5051749734;-45.22707591;-35.82650124;15;0
compiled;averagesum_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;674;213.15956464583053;212;18;13;429;52164.87051458037;0.011987297607348115;171.5;4351678.937;241759.9409682339;-89.66758355;-27.86072291;13;0
compiled;binary2decimal-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;541;235.4442609196495;28;233;19;242;109869.3732961958;0.009729503;443.5;11292392.87540833;627355.1597449072;-46.97003892;-37.3963986;19;0
compiled;binary2decimal_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;674;213.15956464583053;212;18;13;429;52164.87051458037;0.011987297607348115;171.5;4351678.937;241759.9409682339;-89.66758355;-27.86072291;13;0
compiled;binary2octal-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;564;240.24154511657636;38;236;24;245;125722.34246278231;0.009483924;467.5;13256363.564535916;736464.6424742176;-49.03540071;-38.99988264;24;0
compiled;binary2octal_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;674;213.15956464583053;212;18;13;429;52164.87051458037;0.011987297607348115;171.5;4351678.937;241759.9409682339;-89.66758355;-27.86072291;13;0
compiled;bkdrhash-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;517;236.15461037210346;22;234;23;241;98254.99913873337;0.009992043;423;9833324.188187804;546295.7882326557;-45.4239659;-36.01287603;23;0
compiled;bkdrhash_file-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;583;253.23704310388715;27;250;30;270;159503.56345455183;0.009460244;501.99999999999994;16860407.30442358;936689.2947;-56.55970444;-41.40478668;30;0
compiled;bkdrhash_file_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;683;213.15956464583053;212;18;13;429;61098.15137763693;0.011929926819845518;189.5;5121418.789929182;284523.2661071768;-90.70444855;-29.48942066;13;0
compiled;bkdrhash_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;673;213.15956464583053;212;18;13;429;51206.941111046515;0.011990881362419745;169.5;4270490.180274206;237249.45445967812;-89.54715227;-27.67239175;13;0
compiled;bogosort-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;633;260.7700136135288;28;256;41;270;174806.17375977372;0.00886065;535.5;19728369.307182316;1096020.5170656843;-58.36907275;-42.97568224;41;0
compiled;bogosort_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;683;215.14878572745886;214;18;13;433;55507.22621924042;0.011880882106740317;178.5;4671978.538340163;259554.36324112018;-91.12541289;-28.5709321;13;0
compiled;bphash-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;517;236.15461037210346;22;234;23;241;96224.07789969273;0.009946556;422.00000000000006;9674109.708;537450.5393123922;-45.31535602;-35.84963773;23;0
compiled;bphash_file-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;583;253.23704310388715;27;250;30;270;157105.2742098144;0.009435708;501;16650077.990247518;925004.3327915288;-56.48092368;-41.27925458;30;0
compiled;bphash_file_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;683;213.15956464583053;212;18;13;429;61098.15137763693;0.011929926819845518;189.5;5121418.789929182;284523.2661071768;-90.70444855;-29.48942066;13;0
compiled;bphash_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;673;213.15956464583053;212;18;13;429;51206.941111046515;0.011990881362419745;169.5;4270490.180274206;237249.45445967812;-89.54715227;-27.67239175;13;0
compiled;bubblesort-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;564;246.04471138392714;20;243;33;255;148359.83623268956;0.009839957;477;15077285.755826203;837626.9864;-52.1963377;-40.28699915;33;0
compiled;bubblesort_file-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;638;268.9014689435519;26;264;44;290;214709.27065024863;0.008964744;561;23950406.061143603;1330578.1145079779;-64.16568904;-44.91495836;44;0
compiled;bubblesort_file_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;683;213.15956464583053;212;18;13;429;61098.15137763693;0.011929926819845518;189.5;5121418.789929182;284523.2661071768;-90.70444855;-29.48942066;13;0
compiled;bubblesort_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;676;213.15956464583053;212;18;13;429;54101.52373706485;0.011978329346473872;175.5;4516616.814597022;250923.1563665012;-89.90513951;-28.23273779;13;0
compiled;bucketsort-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;743;292.6755883226341;47;281;67;306;275775.53725757985;0.007701468;675.5;35808179.06385526;1989343.2813252923;-71.61545715;-48.93686891;67;0
compiled;bucketsort_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;689;217.13820483738002;216;18;13;437;55934.20488246535;0.011790188350200315;179.49999999999997;4744131.579671925;263562.86553732917;-92.22695169;-28.72418955;13;0
compiled;celcius2fahrenheit-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;494;228.9213838853854;14;228;15;235;84768.43444657851;0.010030738620719147;410.5;8450866.646;469492.5914555161;-42.53900367;-34.49779556;15;0
compiled;celcius2fahrenheit_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;673;213.15956464583053;212;18;13;429;51206.941111046515;0.011990881362419745;169.5;4270490.180274206;237249.45445967812;-89.54715227;-27.67239175;13;0
compiled;celcius2kelvin-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;494;228.9213838853854;14;228;15;235;83091.71142;0.010122514599471234;404.5;8208603.761474884;456033.54230416025;-42.43511659;-34.20693401;15;0
compiled;celcius2kelvin_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;673;213.15956464583053;212;18;13;429;51206.941111046515;0.011990881362419745;169.5;4270490.180274206;237249.45445967812;-89.54715227;-27.67239175;13;0
compiled;changingbase-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;605;250.13196517038762;39;246;23;266;150326.9879311187;0.008875188;519;16937893.736197602;940994.0964554223;-55.93165524;-41.45063903;23;0
compiled;changingbase_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;674;213.15956464583053;212;18;13;429;52164.87051458037;0.011987297607348115;171.5;4351678.937;241759.9409682339;-89.66758355;-27.86072291;13;0
compiled;circumferencecircle-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;498;228.9213838853854;14;228;15;235;84768.43444657851;0.010030738620719147;408.5;8450866.646;469492.5914555161;-42.66964954;-34.49779556;15;0
compiled;circumferencecircle_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;673;213.15956464583053;212;18;13;429;51206.941111046515;0.011990881362419745;169.5;4270490.180274206;237249.45445967812;-89.54715227;-27.67239175;13;0
compiled;countingsort-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;669;270.8025110666443;43;261;58;277;224719.70223189538;0.008381613;602.5;26811033.589350592;1489501.8660750329;-62.18126928;-46.04324062;58;0
compiled;countingsort_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;679;213.15956464583053;212;18;13;429;57058.48960933358;0.011960651;181.5;4770517.046289714;265028.7248;-90.25358947;-28.77965252;13;0
compiled;crc32hash-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;513;234.71045992882378;20;233;20;241;97245.77684383809;0.010095741104540396;418;9632356.44;535130.9133275317;-45.24445223;-35.80638452;20;0
compiled;crc32hash_marked-softwaremetrics;prog_tigress-3_1-flattenSplit_gcc_musl_oslatest_O2;all.csv;673;213.15956464583053;212;18;13;429;51206.941111046515;0.011990881362419745;169.5;4270490.180274206;237249.45445967812;-89.54715227;-27.67239175;13;0
