sampletype;samplename;compiler;function;LOC;ABC;A;B;C;Cyclomatic_Complexity;Halstead_Volume;Halstead_Level;Halstead_Difficulty;Halstead_Effort;Halstead_Time;MIwoc;Single_MI;Myers_Interval;Information_Flow
compiled;selectionsort-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O0;all.csv;454;93.01612763386788;58;62;38;83;289980.2024287948;0.008792111;719.5;32981861.752228472;1832325.6529015817;-12.60652786;-48.11468324;38;0
compiled;selectionsort_file-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O0;all.csv;538;111.30588483993108;46;87;52;122;411345.4217145773;0.007807974;846.5;52682734.57922232;2926818.5877345735;-26.1446893;-52.79798343;52;0
compiled;selectionsort_file_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O0;all.csv;540;112.24081254160627;51;86;51;121;416544.0255687769;0.007804863;847.0000000000001;53369803.09288432;2964989.0607157955;-26.04010674;-52.92755659;51;0
compiled;selectionsort_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O0;all.csv;435;88.82004278314665;51;62;38;83;267150.01374269184;0.00906164;691.5;29481419.168812796;1637856.6204895999;-11.48754697;-46.99270764;38;0
compiled;squarearray-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O0;all.csv;360;78.41555968046137;47;54;32;72;201068.13413682894;0.010892395759922154;560;18459495.83255557;1025527.5462530872;-4.414160658;-42.31089475;32;0
compiled;squarearray_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O0;all.csv;359;78.51751397;46;55;32;73;204629.52435054592;0.010861445614841871;566;18839989.77732073;1046666.0987400407;-4.690396103;-42.51492285;32;0
compiled;squareroot-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O0;all.csv;295;60.27437266367855;29;46;26;61;148710.5687060529;0.012886582818361058;462;11539953.671361746;641108.5372978748;2.9102617668185786;-37.61325804;26;0
compiled;squareroot_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O0;all.csv;294;58.45511098270193;25;46;26;61;149564.52603250276;0.012840860612025492;466;11647546.885793254;647085.9380996252;2.9354951761596197;-37.70606148;26;0
compiled;volumecone-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O0;all.csv;291;57;28;44;23;59;148108.2238061463;0.012902942757984011;464.99999999999994;11478639.143345863;637702.1746303258;3.6125307290685242;-37.559984;23;0
compiled;volumecone_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O0;all.csv;281;54.79963503528103;25;43;23;58;140337.35076488875;0.013256423102961637;451.5;10586366.297673145;588131.4609818414;4.689271209695605;-36.75077533;23;0
compiled;volumecylinder-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O0;all.csv;288;55.66866263886712;25;43;25;58;147837.89640572792;0.013113082359637608;458.5;11274076.708370004;626337.5949094447;4.019907600629693;-37.38016552;25;0
compiled;volumecylinder_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O0;all.csv;296;58.32666628567074;32;43;23;58;155209.51667098294;0.012729591737478958;474;12192811.825536326;677378.4347520181;3.3230145811903355;-38.16357141;23;0
compiled;volumesphere-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O0;all.csv;274;55.14526271584895;24;44;23;59;138161.5617651111;0.013801019866799116;432.5;10010967.529833362;556164.8627685201;4.949193789210312;-36.19191803;23;0
compiled;volumesphere_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O0;all.csv;278;53.91660226683428;23;43;23;58;141231.51062781108;0.013464602037284813;446.5;10489096.53896395;582727.5854979972;4.830128098612661;-36.65846851;23;0
compiled;xorffhash-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O0;all.csv;270;55.58776843874919;23;44;25;58;135714.75221773447;0.013676155893838748;437.5;9923457.532308139;551303.1962;5.510349394297791;-36.1041196;25;0
compiled;xorffhash_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O0;all.csv;277;58.90670590009256;27;46;25;60;140587.5768970709;0.013562865943299566;441;10365624.602116272;575868.0335;4.452269737020799;-36.54005563;25;0
compiled;addprime-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;205;60.473134530963414;28;43;32;56;72733.31995051618;0.021189095378040156;252;3432582.5927375434;190699.03292986352;13.675552963441987;-25.48823478;32;0
compiled;addprime_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;adler32hash-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;195;52.92447448959697;24;40;25;52;69796.45535;0.021944494866679876;245;3180590.6570427087;176699.48094681714;15.620046928078963;-24.72577479;25;0
compiled;adler32hash_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;anagram-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;293;85.24083528450434;43;59;44;82;124367.23972478762;0.015664220041262517;357.5;7939574.354623518;441087.4641;-0.879965473;-33.87370224;44;0
compiled;anagram_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;82;25.729360660537214;13;18;13;31;13470.622307001977;0.050662595000817746;82;265888.9128514745;14771.60626952636;43.03816256166695;0.091661203;13;0
compiled;areacircle-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;177;49.90991885387112;21;39;23;51;61865.465306516795;0.02353384;228;2628787.494;146043.74964495387;18.046243894212438;-22.82033269;23;0
compiled;areacircle_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;areasquare-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;168;49.457052075512955;22;39;21;52;53411.149145227144;0.024007991656733698;217;2224723.7465298986;123595.76369610548;19.425754632703985;-21.15143307;21;0
compiled;areasquare_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;areatriangle-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;188;54.16641025580336;31;38;23;50;64184.04262548982;0.022009126727671264;241.5;2916246.6743759345;162013.70413199638;17.10818871410926;-23.85807962;23;0
compiled;areatriangle_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;armstrongnumber-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;224;70.77428911688199;41;48;32;63;75690.28582;0.019359655186604534;272.5;3909691.835583779;217205.1019768766;10.422427406017121;-26.78969114;32;0
compiled;armstrongnumber_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;automorphic-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;219;61.00819617067857;27;47;28;63;85531.58949;0.019270086;286;4438568.043275553;246587.11351530848;10.152504493907955;-28.0584237;28;0
compiled;automorphic_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;78;25.729360660537214;13;18;13;31;11748.844710491072;0.054189096;74;216811.9705106271;12045.109472812617;44.55946400804858;2.132142384442247;13;0
compiled;averagesum-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;192;57.043842787806646;31;42;23;56;69245.40333793854;0.022311458018141203;241.5;3103580.379266826;172421.13218149033;14.992432344064042;-24.48066964;23;0
compiled;averagesum_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;78;25.729360660537214;13;18;13;31;11748.844710491072;0.054189096;74;216811.9705106271;12045.109472812617;44.55946400804858;2.132142384442247;13;0
compiled;binary2decimal-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;195;54.49770637375485;29;40;23;53;67798.11202492936;0.021864908174124054;244.5;3100772.776405473;172265.1542447485;15.541101089303183;-24.47161921;23;0
compiled;binary2decimal_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;78;25.729360660537214;13;18;13;31;11748.844710491072;0.054189096;74;216811.9705106271;12045.109472812617;44.55946400804858;2.132142384442247;13;0
compiled;binary2octal-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;228;67.05967491719595;40;44;31;57;86297.51712689374;0.019255032;282.5;4481816.291362243;248989.79396456905;10.83370905765031;-28.15538944;31;0
compiled;binary2octal_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;78;25.729360660537214;13;18;13;31;11748.844710491072;0.054189096;74;216811.9705106271;12045.109472812617;44.55946400804858;2.132142384442247;13;0
compiled;bkdrhash-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;185;54.13871073455665;25;41;25;53;62203.027983449494;0.023133073075982603;228;2688921.9507991094;149384.55282217276;16.84180904719993;-23.04650909;25;0
compiled;bkdrhash_file-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;253;72.89032857656768;26;59;34;85;108239.09112751883;0.018591192098523144;302.5;5822062.972288753;323447.94290493074;1.530181379502082;-30.77165219;34;0
compiled;bkdrhash_file_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;86;25.729360660537214;13;18;13;31;15303.303452402472;0.047630009;90;321295.41665357025;17849.74536964279;41.603289021510705;-1.8011628;13;0
compiled;bkdrhash_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;bogosort-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;344;94.05317644821997;41;66;53;90;166351.1644513035;0.013614827;425;12218382.88279876;678799.0490443755;-6.832047513;-38.18452169;53;0
compiled;bogosort_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;86;26.795522013948524;15;18;13;35;13022.849228360252;0.050639825;79;257166.1559343749;14287.008663020828;41.52237802255404;0.4252232388197541;13;0
compiled;bphash-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;189;53.23532661682466;28;39;23;51;63492.974886471544;0.022398384;235;2834712.326110892;157484.01811727177;16.84853871136582;-23.57451018;23;0
compiled;bphash_file-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;251;73.34848328;22;60;36;87;100265.12596235721;0.018606283970096067;295;5388777.583;299376.5323929833;1.596681662;-29.99829124;36;0
compiled;bphash_file_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;86;25.729360660537214;13;18;13;31;15303.303452402472;0.047630009;90;321295.41665357025;17849.74536964279;41.603289021510705;-1.8011628;13;0
compiled;bphash_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;bubblesort-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;231;71.59608928;23;54;41;70;97523.03571606205;0.019172672;293.5;5086564.733639982;282586.92964666564;6.996044846807379;-29.42113256;41;0
compiled;bubblesort_file-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;323;99.54898291795854;37;75;54;105;156210.4211997115;0.014951312550993483;385.5;10447940.317409234;580441.1287449575;-8.934555638;-36.61915418;54;0
compiled;bubblesort_file_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;85;25.729360660537214;13;18;13;31;14834.73595834395;0.048347925;88;306832.9374067422;17046.274300374567;41.95447063;-1.340587006;13;0
compiled;bubblesort_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;79;25.729360660537214;13;18;13;31;12168.8919;0.053254304064193354;76;228505.32207203153;12694.740115112863;44.170426512856665;1.6068521961116033;13;0
compiled;bucketsort-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;497;141.99647882958226;61;101;79;138;293504.1626947616;0.009706778;630;30237032.307128698;1679835.1281738165;-26.78532335;-47.24577966;79;0
compiled;bucketsort_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;91;27.964262908219126;17;18;13;39;13011.758873471294;0.049804633;78;261255.99584514103;14514.221991396724;39.691310461497295;0.2674396739879228;13;0
compiled;celcius2fahrenheit-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;168;48.71344784;20;38;23;50;56025.00716;0.023712570283979217;224.5;2362671.211605034;131259.5117558352;19.637305715737853;-21.75303406;23;0
compiled;celcius2fahrenheit_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;celcius2kelvin-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;170;49.13247398615299;21;38;23;50;56788.16221;0.023853701709401303;223;2380685.5179434754;132260.3065524153;19.375232829682986;-21.82899037;23;0
compiled;celcius2kelvin_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;changingbase-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;291;81.73738434767778;52;56;29;80;114366.51220366874;0.015714303569088924;348.5;7277860.689202622;404325.59384459007;0.1269124059904101;-33.00347516;29;0
compiled;changingbase_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;78;25.729360660537214;13;18;13;31;11748.844710491072;0.054189096;74;216811.9705106271;12045.109472812617;44.55946400804858;2.132142384442247;13;0
compiled;circumferencecircle-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;171;50.695167422546305;21;40;23;52;57503.49009925306;0.024174226;219.5;2378710.663;132150.5924;18.755125588583837;-21.82069161;23;0
compiled;circumferencecircle_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;countingsort-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;288;89.49301648732151;40;60;53;77;136544.44939286474;0.015725957570497884;369;8682743.087710222;482374.61598390125;0.06313174;-34.76848061;53;0
compiled;countingsort_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;80;25.729360660537214;13;18;13;31;12595.870565135325;0.05235643;78;240579.24988109618;13365.513882283121;43.787322125535454;1.091951644171587;13;0
compiled;crc32hash-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;190;54.48853090330111;23;42;26;55;66084.65219458519;0.021831498359797703;245.49999999999997;3027032.3688033633;168168.46493352018;15.635012628478933;-24.23093281;26;0
compiled;crc32hash_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;cryptxor-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;233;64.95382975621992;23;51;33;69;104283.99331524377;0.01863197;308.5;5597045.898093878;310946.9943385488;6.7378366125577145;-30.37749498;33;0
compiled;cryptxor_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;81;26.248809496813376;14;18;13;33;11956.788864659056;0.053246677;74.5;224554.64875895088;12475.25826438616;43.396840284541696;1.7812561914240632;13;0
compiled;decimal2hex-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;250;74.59892760623305;40;53;34;68;111045.64406160604;0.017667756671824592;322.5;6285214.706329668;349178.59479609266;5.500310792255107;-31.53710561;34;0
compiled;decimal2hex_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;80;25.729360660537214;13;18;13;31;12595.870565135325;0.05235643;78;240579.24988109618;13365.513882283121;43.787322125535454;1.091951644171587;13;0
compiled;dekhash-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;185;55.37147279962851;29;40;25;52;60262.215877881645;0.022729916273746414;229.5;2651229.1181417997;147290.50656343333;17.236640597133317;-22.90533909;25;0
compiled;dekhash_file-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;246;69.54135460285484;26;56;32;82;101447.63505239248;0.018484038645479286;300;5488391.200545554;304910.62225253077;3.011679343579573;-30.18145729;32;0
compiled;dekhash_file_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;86;25.729360660537214;13;18;13;31;15303.303452402472;0.047630009;90;321295.41665357025;17849.74536964279;41.603289021510705;-1.8011628;13;0
compiled;dekhash_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;dgaramdo-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;910;237.99579828223858;105;176;121;246;823698.6794296887;0.005770311;1164;142747721.99212936;7930428.999562742;-66.78991483;-62.76589448;121;0
compiled;dgaramdo_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;120;33.436506994600975;25;18;13;55;17068.056174108093;0.041340329;92;412866.9689229597;22937.053829053315;30.118821302346475;-4.308807109;13;0
compiled;djbhash-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;184;56.26721959;21;42;31;54;63624.67285077793;0.022823423036358866;233.5;2787691.957925006;154871.7754402781;16.58210634430803;-23.40724556;31;0
compiled;djbhash_file-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;254;72.31182476;29;58;32;84;103475.09055553032;0.017937226229605228;309.5;5768734.208455577;320485.2338030876;1.9303366771445951;-30.6796324;32;0
compiled;djbhash_file_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;86;25.729360660537214;13;18;13;31;15303.303452402472;0.047630009;90;321295.41665357025;17849.74536964279;41.603289021510705;-1.8011628;13;0
compiled;djbhash_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;elfhash-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;192;55.794264938253285;28;40;27;52;65405.36795763644;0.021944474071160465;241;2980493.7564483485;165582.9864693527;16.209104985862226;-24.07599535;27;0
compiled;elfhash_file-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;265;76.60939890117922;30;60;37;86;114168.27211002859;0.017389720849304898;322.5;6565273.422120064;364737.41234000353;0.2721475260089079;-31.97304713;37;0
compiled;elfhash_file_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;86;25.729360660537214;13;18;13;31;15303.303452402472;0.047630009;90;321295.41665357025;17849.74536964279;41.603289021510705;-1.8011628;13;0
compiled;elfhash_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;emi-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;219;58.154965394194846;33;42;23;58;81618.08051093355;0.019304829;283;4227858.208521324;234881.0116;11.54604630222829;-27.57206089;23;0
compiled;emi_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;78;25.729360660537214;13;18;13;31;11748.844710491072;0.054189096;74;216811.9705106271;12045.109472812617;44.55946400804858;2.132142384442247;13;0
compiled;fahrenheit2celcius-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;180;52.21110992882645;26;39;23;51;65220.99080760749;0.022670033714256504;239.00000000000003;2876969.2903717197;159831.6272428733;17.499308482360064;-23.72247968;23;0
compiled;fahrenheit2celcius_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;fahrenheit2kelvin-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;175;49.56813492557492;22;38;23;50;58191.09210236853;0.022989752326872868;230.5;2531175.250389653;140620.8472438696;18.778731882645957;-22.44194279;23;0
compiled;fahrenheit2kelvin_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;fastmoduloexponentiation-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;212;60.21627686929839;31;44;27;58;68164.09373626501;0.019573065186220796;266.5;3482545.6865208684;193474.76036227046;13.009001604315216;-25.63274103;27;0
compiled;fastmoduloexponentiation_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;80;26.248809496813376;14;18;13;33;11540.90055632309;0.054182585;72.5;213000.18293465662;11833.343496369813;43.78217513;2.309516965;13;0
compiled;fnvhash-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;191;55.55177765;26;41;27;53;66806.91155672865;0.022131872676529347;241.5;3018583.7652851124;167699.09807139513;15.953448998573734;-24.20298327;27;0
compiled;fnvhash_file-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;255;73.5187051;30;59;32;85;106246.98613058955;0.018246264;305.5;5822944.833527204;323496.93519595574;1.4992176215495903;-30.77316677;32;0
compiled;fnvhash_file_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;86;25.729360660537214;13;18;13;31;15303.303452402472;0.047630009;90;321295.41665357025;17849.74536964279;41.603289021510705;-1.8011628;13;0
compiled;fnvhash_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;gcd-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;191;56.28498911788115;28;40;28;52;65188.41289012117;0.022164782636207667;238;2941080.6304787085;163393.36835992825;16.310977983941527;-23.94287633;28;0
compiled;gcd_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;grosssalary-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;196;53.46026561849464;27;40;23;54;72964.83111;0.020862683;262.5;3497384.910482421;194299.16169346785;14.846331760725192;-25.67526079;23;0
compiled;grosssalary_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;heapsort-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;369;104.93807697875924;44;74;60;100;178000.19596779396;0.012669883018453185;457.5;14049079.67252292;780504.4262512733;-10.62051327;-39.58067448;60;0
compiled;heapsort_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;85;26.795522013948524;15;18;13;35;12590.325387690846;0.051471733216856344;77;244606.5947429117;13589.255263495093;41.88749299234874;0.9259353679172619;13;0
compiled;hex2decimal-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;247;77.63375554486592;49;49;35;63;94076.01478713746;0.01828004;298;5146379.030096615;285909.9461164786;7.708245254122559;-29.53803924;35;0
compiled;hex2decimal_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;insertionsort-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;247;74.78636239315294;34;54;39;71;96077.13069741402;0.018606767088068805;294;5163558.518396323;286864.36213312903;5.758794664972939;-29.57136535;39;0
compiled;insertionsort_file-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;333;105.20931517693668;43;78;56;108;160125.31647551406;0.014674323710034843;391.5;10911938.406130053;606218.8003405585;-10.24721082;-37.05368014;56;0
compiled;insertionsort_file_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;85;25.729360660537214;13;18;13;31;14834.73595834395;0.048347925;88;306832.9374067422;17046.274300374567;41.95447063;-1.340587006;13;0
compiled;insertionsort_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;79;25.729360660537214;13;18;13;31;12168.8919;0.053254304064193354;76;228505.32207203153;12694.740115112863;44.170426512856665;1.6068521961116033;13;0
compiled;interestrate-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;197;55.98214000911362;29;42;23;56;72676.48188171026;0.021625380177620813;251;3360703.0852072635;186705.72695595908;14.324479392552902;-25.27660762;23;0
compiled;interestrate_marked-softwaremetrics;prog_tigress-3_1-opa_gcc_musl_oslatest_O1;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
